,id,name,city,lon,lat,planned_arrival_time,gtfs_line_ref,gtfs_line_start_time,gtfs_ride_id
4053,15794848,גינת מבצע דני/ה' באייר,ראש העין,34.975084,32.099021,2023-08-01 04:08:59+00:00,1091,2023-08-01 04:00:00+00:00,49286164
4054,15798381,קניון סביונים/461,יהוד מונוסון,34.87715,32.029915,2023-08-01 04:08:59+00:00,1023,2023-08-01 04:00:00+00:00,49284861
4055,15794269,צומת יהוד מערב/כביש 461,יהוד מונוסון,34.879719,32.028148,2023-08-01 04:08:59+00:00,1023,2023-08-01 04:00:00+00:00,49284861
4056,15786769,המעיין/פאולוס השישי,נצרת,35.300894,32.705539,2023-08-01 04:08:59+00:00,1324,2023-08-01 04:00:00+00:00,49283136
4057,15798498,צומת בני ציון,דרום השרון,34.883338,32.219892,2023-08-01 04:08:59+00:00,19734,2023-08-01 03:05:00+00:00,49321497
4058,15784078,דרך פיק''א/שלומציון המלכה,פרדס חנה כרכור,34.968636,32.466559,2023-08-01 04:08:59+00:00,635,2023-08-01 03:55:00+00:00,49276275
4059,15793870,מיכאל וולך/דרך לוי אשכול,קרית אונו,34.862222,32.060958,2023-08-01 04:08:59+00:00,976,2023-08-01 04:00:00+00:00,49247758
4060,15789028,דרך הגיא/דרך מדבר יהודה,מעלה אדומים,35.30083,31.780036,2023-08-01 04:08:59+00:00,6530,2023-08-01 03:48:00+00:00,49277195
4061,15801873,אלי כהן/ציפורי,אשקלון,34.580395,31.669267,2023-08-01 04:08:59+00:00,1751,2023-08-01 03:48:00+00:00,49275613
4062,15786719,פאולוס השישי/הגליל,נצרת,35.301743,32.705914,2023-08-01 04:08:59+00:00,1324,2023-08-01 03:45:00+00:00,49285245
4063,15810467,שדרות נהר הירקון/העונות,בית שמש,35.003648,31.705271,2023-08-01 04:08:59+00:00,10533,2023-08-01 03:45:00+00:00,49256178
4064,15792430,ת.רק''ל אבא הלל/דרך ז'בוטינסקי,רמת גן,34.80505,32.083114,2023-08-01 04:08:59+00:00,2542,2023-08-01 03:45:00+00:00,49248198
4065,15785025,חנקין/גוטל לוין,חיפה,35.003877,32.784122,2023-08-01 04:09:00+00:00,11289,2023-08-01 03:34:00+00:00,49289656
4066,15810531,ת. רכבת אשקלון/רציפים,אשקלון,34.605142,31.677279,2023-08-01 04:09:00+00:00,1753,2023-08-01 04:09:00+00:00,49276539
4067,15792688,המלך ג'ורג'/זמנהוף,תל אביב יפו,34.777315,32.076897,2023-08-01 04:09:03+00:00,2328,2023-08-01 04:00:00+00:00,49281980
4068,15809248,בר כוכבא/ת.מרכזית פתח תקווה,פתח תקווה,34.885777,32.095071,2023-08-01 04:09:06+00:00,1091,2023-08-01 03:30:00+00:00,49286145
4069,15788967,דרך מדבר יהודה/הגיתית,מעלה אדומים,35.299372,31.779691,2023-08-01 04:09:10+00:00,6530,2023-08-01 03:48:00+00:00,49277195
4070,15793325,ת.רק''ל אהרונוביץ'/דרך ז'בוטינסקי,בני ברק,34.83772,32.092819,2023-08-01 04:09:13+00:00,2544,2023-08-01 03:58:00+00:00,49262764
4071,15810113,החשמונאים/שד' רוטשילד,תל אביב יפו,34.779325,32.070312,2023-08-01 04:09:13+00:00,2542,2023-08-01 03:56:00+00:00,49246672
4072,15808550,מרכז שיקום,אשקלון,34.558281,31.66367,2023-08-01 04:09:14+00:00,1751,2023-08-01 03:58:00+00:00,49275611
4073,15795379,בצלאל/חתם סופר,חיפה,35.00116,32.802952,2023-08-01 04:09:16+00:00,19713,2023-08-01 04:00:00+00:00,49321328
4074,15784645,יד לבנים/מעלות דב גרונר,חיפה,35.0155,32.795499,2023-08-01 04:09:18+00:00,11289,2023-08-01 03:46:00+00:00,49289657
4075,15790940,מרכז מסחרי/גולדה,ירושלים,35.195567,31.817331,2023-08-01 04:09:23+00:00,17056,2023-08-01 03:55:00+00:00,49311438
4076,15792326,יהודה הלוי/נחמני,תל אביב יפו,34.777217,32.064609,2023-08-01 04:09:26+00:00,2544,2023-08-01 03:38:00+00:00,49263615
4077,15792730,בית הדר דפנה/שד' שאול המלך,תל אביב יפו,34.790819,32.077723,2023-08-01 04:09:26+00:00,2328,2023-08-01 04:07:00+00:00,49282043
4078,15794557,ירושלים/חשמונאים,גן יבנה,34.688469,31.7816,2023-08-01 04:09:29+00:00,23,2023-08-01 03:40:00+00:00,49251723
4079,15784355,איצטדיון סמי עופר/לדרום,טירת כרמל,34.962626,32.78459,2023-08-01 04:09:30+00:00,19717,2023-08-01 04:05:00+00:00,49321364
4080,15792539,מחלף גהה/כביש 4,בני ברק,34.845151,32.091267,2023-08-01 04:09:33+00:00,2542,2023-08-01 03:34:00+00:00,49246651
4081,15811423,עמק הכרמל,נשר,35.043311,32.774524,2023-08-01 04:09:33+00:00,3877,2023-08-01 03:30:00+00:00,49251413
4082,15810468,שדרות נהר הירקון/העונות,בית שמש,35.004975,31.705053,2023-08-01 04:09:33+00:00,10534,2023-08-01 03:45:00+00:00,49256212
4083,15792623,מסוף כרמלית/הכרמל,תל אביב יפו,34.766098,32.066363,2023-08-01 04:09:35+00:00,2328,2023-08-01 03:52:00+00:00,49282048
4084,15804650,מחסום ביתר/כביש 375,מטה יהודה,35.118197,31.717573,2023-08-01 04:09:39+00:00,10945,2023-08-01 03:50:00+00:00,49288052
4085,15792190,הירקון/ירמיהו,תל אביב יפו,34.774308,32.095145,2023-08-01 04:09:45+00:00,976,2023-08-01 03:15:00+00:00,49248944
4086,15794847,שכונת נווה אפק/ה' באייר,ראש העין,34.976638,32.096447,2023-08-01 04:09:45+00:00,1087,2023-08-01 03:40:00+00:00,49286098
4087,15794258,משה דיין/חיים בר לב,ראשון לציון,34.769206,31.983342,2023-08-01 04:09:48+00:00,1024,2023-08-01 04:00:00+00:00,49284878
4088,15786766,בי''ס דיר סנטה/פאולוס השישי,נצרת,35.299499,32.703026,2023-08-01 04:09:50+00:00,1324,2023-08-01 04:00:00+00:00,49283136
4089,15799360,אלי כהן/מצדה,בת ים,34.758479,32.012692,2023-08-01 04:09:53+00:00,2328,2023-08-01 03:28:00+00:00,49282061
4090,15803987,הגיתית/העוגב,מעלה אדומים,35.299185,31.780768,2023-08-01 04:09:54+00:00,6530,2023-08-01 03:48:00+00:00,49277195
4091,15787847,חלת אלדיר/3002,נצרת,35.295451,32.687707,2023-08-01 04:09:56+00:00,1323,2023-08-01 03:30:00+00:00,49285231
4092,15784349,תעש טירה,טירת כרמל,34.962876,32.781207,2023-08-01 04:09:56+00:00,19717,2023-08-01 04:05:00+00:00,49321364
4093,15784088,פיק''א/הבוטנים,פרדס חנה כרכור,34.972746,32.469666,2023-08-01 04:09:58+00:00,635,2023-08-01 03:55:00+00:00,49276275
4094,15792563,יפת/סייפן,תל אביב יפו,34.751917,32.044245,2023-08-01 04:09:59+00:00,2328,2023-08-01 03:44:00+00:00,49282031
4095,15788571,געתון/מירון,כפר ורדים,35.25803,32.992835,2023-08-01 04:09:59+00:00,406,2023-08-01 03:40:00+00:00,49249746
4096,15792178,מסוף כורזין,גבעתיים,34.816446,32.060792,2023-08-01 04:09:59+00:00,976,2023-08-01 03:45:00+00:00,49248946
4097,15784365,מרכז חורב/חורב,חיפה,34.986637,32.784166,2023-08-01 04:09:59+00:00,4135,2023-08-01 03:38:00+00:00,49248337
4098,15784295,מסעף טירת כרמל/הרצל,טירת כרמל,34.96341,32.773179,2023-08-01 04:09:59+00:00,7194,2023-08-01 03:35:00+00:00,49273591
4099,15795131,צומת פרדיס,פוריידיס,34.947607,32.593044,2023-08-01 04:09:59+00:00,19734,2023-08-01 02:25:00+00:00,49321495
4100,15809202,ספורטן/הרב משה מלכה,פתח תקווה,34.870606,32.096808,2023-08-01 04:09:59+00:00,11196,2023-08-01 03:25:00+00:00,49289301
4101,15785423,מסעף טירת כרמל/ז'בוטינסקי,טירת כרמל,34.961464,32.761099,2023-08-01 04:09:59+00:00,19716,2023-08-01 03:20:00+00:00,49321349
4102,15785046,מסעף כפר גלים,טירת כרמל,34.96209,32.765262,2023-08-01 04:09:59+00:00,19716,2023-08-01 03:20:00+00:00,49321349
4103,15794233,כביש 461 / נווה מונוסון,דרום השרון,34.869824,32.03362,2023-08-01 04:09:59+00:00,1023,2023-08-01 04:00:00+00:00,49284861
4104,15784076,דרך למרחב/הבוטנים,פרדס חנה כרכור,34.968035,32.472716,2023-08-01 04:09:59+00:00,19716,2023-08-01 04:00:00+00:00,49321350
4105,15785590,בצלאל/השילוח,חיפה,34.999634,32.803722,2023-08-01 04:09:59+00:00,19713,2023-08-01 04:00:00+00:00,49321328
4106,15789305,הגיתית/העוגב,מעלה אדומים,35.299779,31.781599,2023-08-01 04:09:59+00:00,6530,2023-08-01 03:48:00+00:00,49277195
4107,15793944,מועצה דתית קריית אונו/דוד רמז,קרית אונו,34.857775,32.060479,2023-08-01 04:09:59+00:00,976,2023-08-01 04:00:00+00:00,49247758
4108,15784581,דרך חנקין/אינטרנציונל,חיפה,35.009598,32.782159,2023-08-01 04:09:59+00:00,4134,2023-08-01 03:48:00+00:00,49277318
4109,15792958,הבורסה/רכבת מרכז,רמת גן,34.800225,32.082614,2023-08-01 04:09:59+00:00,2544,2023-08-01 03:48:00+00:00,49263616
4110,15784646,יד לבנים א,חיפה,35.012322,32.79734,2023-08-01 04:09:59+00:00,11289,2023-08-01 03:46:00+00:00,49289657
4111,15786246,הגליל/אל סאלם,נצרת,35.303989,32.705519,2023-08-01 04:09:59+00:00,1324,2023-08-01 03:45:00+00:00,49285245
4112,15789594,נהר הירקון/נהר הירדן,בית שמש,35.0002,31.70735,2023-08-01 04:09:59+00:00,10533,2023-08-01 03:45:00+00:00,49256178
4113,15799894,הרצל/תרמ''ב,ראשון לציון,34.802881,31.966379,2023-08-01 04:10:00+00:00,1024,2023-08-01 03:45:00+00:00,49284889
4114,15808375,מסוף שכונה ירוקה,כפר סבא,34.891094,32.200307,2023-08-01 04:10:00+00:00,21697,2023-08-01 04:10:00+00:00,49327656
4115,15809230,מסוף משה ארנס/רציפים,פתח תקווה,34.8851,32.097924,2023-08-01 04:10:00+00:00,1087,2023-08-01 04:10:00+00:00,49286117
4116,15797645,ואדי אל חאג'/2004,נצרת,35.300094,32.69087,2023-08-01 04:10:00+00:00,1323,2023-08-01 04:10:00+00:00,49285235
4117,15810990,ת. מרכזית חוף הכרמל/רציפים עירוני,חיפה,34.959025,32.793809,2023-08-01 04:10:00+00:00,4134,2023-08-01 04:10:00+00:00,49277427
4118,15800137,בי''ח שיב''א/שדרות אהרון קציר,רמת גן,34.849188,32.05129,2023-08-01 04:10:00+00:00,2544,2023-08-01 04:10:00+00:00,49263617
4119,15794125,דרך מנחם בגין/החציר,גן יבנה,34.70175,31.792028,2023-08-01 04:10:00+00:00,23,2023-08-01 04:10:00+00:00,49251732
4120,15804655,כביש 3855/הירקון,בית שמש,35.007913,31.705894,2023-08-01 04:10:01+00:00,10534,2023-08-01 03:45:00+00:00,49256212
4121,15788570,מירון/נעמן,כפר ורדים,35.256166,32.992971,2023-08-01 04:10:03+00:00,406,2023-08-01 03:40:00+00:00,49249746
4122,15799358,אלי כהן/חצור,בת ים,34.757893,32.010584,2023-08-01 04:10:04+00:00,2328,2023-08-01 03:28:00+00:00,49282061
4123,15792229,דרך ז'בוטינסקי/החשמונאים,רמת גן,34.809367,32.084365,2023-08-01 04:10:06+00:00,2542,2023-08-01 03:45:00+00:00,49248198
4124,15809249,מסוף משה ארנס/הורדה,פתח תקווה,34.885442,32.097368,2023-08-01 04:10:06+00:00,1091,2023-08-01 03:30:00+00:00,49286145
4125,15797625,3002/3006,נצרת,35.296361,32.688424,2023-08-01 04:10:08+00:00,1323,2023-08-01 03:30:00+00:00,49285231
4126,15784080,דרך למרחב/המעלה,פרדס חנה כרכור,34.970158,32.473744,2023-08-01 04:10:10+00:00,19716,2023-08-01 04:00:00+00:00,49321350
4127,15795132,פוריידיס/כביש 4 לצפון,פוריידיס,34.949834,32.596925,2023-08-01 04:10:11+00:00,19734,2023-08-01 02:25:00+00:00,49321495
4128,15792654,הרכבת/דרך מנחם בגין,תל אביב יפו,34.778495,32.063377,2023-08-01 04:10:15+00:00,2544,2023-08-01 03:38:00+00:00,49263615
4129,15785490,פרויד/ויתקין,חיפה,34.987604,32.782407,2023-08-01 04:10:16+00:00,4135,2023-08-01 03:38:00+00:00,49248337
4130,15811243,ת.רק''ל יהודית/דרך מנחם בגין,תל אביב יפו,34.787748,32.06975,2023-08-01 04:10:18+00:00,21697,2023-08-01 03:30:00+00:00,49327655
4131,15792387,בית המשפט/שד' שאול המלך,תל אביב יפו,34.787868,32.076736,2023-08-01 04:10:18+00:00,2328,2023-08-01 04:07:00+00:00,49282043
4132,15803087,בן גוריון/הנשיא,אשקלון,34.558939,31.664805,2023-08-01 04:10:19+00:00,1751,2023-08-01 03:58:00+00:00,49275611
4133,15811435,ספורטק,נשר,35.039832,32.77717,2023-08-01 04:10:21+00:00,3877,2023-08-01 03:30:00+00:00,49251413
4134,15783660,שדרות העצמאות/רוטשילד,בת ים,34.748079,32.026569,2023-08-01 04:10:21+00:00,2328,2023-08-01 03:36:00+00:00,49282003
4135,15784348,בסיס תובלה,טירת כרמל,34.963392,32.777535,2023-08-01 04:10:23+00:00,7194,2023-08-01 03:35:00+00:00,49273591
4136,15792446,ג. שמואל/ גשר הולכי רגל,בני ברק,34.845048,32.082661,2023-08-01 04:10:23+00:00,2542,2023-08-01 03:34:00+00:00,49246651
4137,15794849,ה' באייר / מבצע דני,ראש העין,34.974123,32.096624,2023-08-01 04:10:23+00:00,1091,2023-08-01 04:00:00+00:00,49286164
4138,15784099,דרך פיק''א/יהודה הלוי,פרדס חנה כרכור,34.977569,32.471827,2023-08-01 04:10:23+00:00,635,2023-08-01 03:55:00+00:00,49276275
4139,15793449,המרד/פינס,תל אביב יפו,34.764104,32.06448,2023-08-01 04:10:29+00:00,2328,2023-08-01 03:52:00+00:00,49282048
4140,15792562,יפת/מנדס פראנס,תל אביב יפו,34.751605,32.042043,2023-08-01 04:10:31+00:00,2328,2023-08-01 03:44:00+00:00,49282031
4141,15792386,המלך ג'ורג'/בוגרשוב,תל אביב יפו,34.774835,32.07329,2023-08-01 04:10:38+00:00,2328,2023-08-01 04:00:00+00:00,49281980
4142,15798529,בית סוהר השרון/מחלף הדרים,תל מונד,34.885989,32.235422,2023-08-01 04:10:40+00:00,19734,2023-08-01 03:05:00+00:00,49321497
4143,15800752,אנה פרנק/תשרי,אשקלון,34.58528,31.671933,2023-08-01 04:10:45+00:00,1751,2023-08-01 03:48:00+00:00,49275613
4144,15785957,שדרות ההסתדרות/אריה שנקר,חיפה,35.061041,32.807242,2023-08-01 04:10:46+00:00,11289,2023-08-01 04:08:00+00:00,49289646
4145,15785128,חנקין/קומוי,חיפה,35.013242,32.782016,2023-08-01 04:10:46+00:00,4134,2023-08-01 03:48:00+00:00,49277318
4146,15793897,הנשיא / יהודה המכבי,קרית אונו,34.8546,32.060082,2023-08-01 04:10:51+00:00,976,2023-08-01 04:00:00+00:00,49247758
4147,15799567,מחלף גהה/ז'בוטינסקי,פתח תקווה,34.848903,32.092391,2023-08-01 04:10:53+00:00,19734,2023-08-01 03:45:00+00:00,49321493
4148,15789020,הנבל/העוגב,מעלה אדומים,35.299491,31.783525,2023-08-01 04:10:54+00:00,6530,2023-08-01 03:48:00+00:00,49277195
4149,15794101,העצמאות/צומת סביון,אור יהודה,34.866324,32.03186,2023-08-01 04:10:55+00:00,1023,2023-08-01 04:00:00+00:00,49284861
4150,15797626,פאולוס השישי/תופיק זיאד,נצרת,35.296433,32.699901,2023-08-01 04:10:55+00:00,1324,2023-08-01 04:00:00+00:00,49283136
4151,15792455,ז'בוטינסקי/ אבו חצירא,בני ברק,34.832382,32.092113,2023-08-01 04:10:55+00:00,2544,2023-08-01 03:58:00+00:00,49262764
4152,15784100,דרך הנדיב/דרך פיק''א,פרדס חנה כרכור,34.978127,32.47305,2023-08-01 04:10:55+00:00,635,2023-08-01 03:55:00+00:00,49276275
4153,15797638,ביטוח לאומי,נצרת,35.298938,32.691314,2023-08-01 04:10:56+00:00,1323,2023-08-01 04:10:00+00:00,49285235
4154,15788569,דישון/מירון,כפר ורדים,35.256365,32.99475,2023-08-01 04:10:58+00:00,406,2023-08-01 03:40:00+00:00,49249746
4155,15792492,מחלף גבעת שמואל/כביש 4,בני ברק,34.843553,32.074823,2023-08-01 04:10:59+00:00,2542,2023-08-01 03:34:00+00:00,49246651
4156,15787848,חלת אלדיר/3006,נצרת,35.29635,32.690059,2023-08-01 04:10:59+00:00,1323,2023-08-01 03:30:00+00:00,49285231
4157,15792464,ויצמן/בארי,תל אביב יפו,34.788869,32.082367,2023-08-01 04:10:59+00:00,976,2023-08-01 03:30:00+00:00,49248945
4158,15811434,נשר מרכז קניות,נשר,35.037992,32.778576,2023-08-01 04:10:59+00:00,3877,2023-08-01 03:30:00+00:00,49251413
4159,15784295,מסעף טירת כרמל/הרצל,טירת כרמל,34.96341,32.773179,2023-08-01 04:10:59+00:00,19716,2023-08-01 03:20:00+00:00,49321349
4160,15794610,מסוף אילן רמון/דרך מנחם בגין,גן יבנה,34.702518,31.792919,2023-08-01 04:10:59+00:00,23,2023-08-01 04:10:00+00:00,49251732
4161,15784667,חוצות המפרץ,חיפה,35.05706,32.806296,2023-08-01 04:10:59+00:00,11289,2023-08-01 04:08:00+00:00,49289646
4162,15810741,הרכבת/המסגר,תל אביב יפו,34.783556,32.059556,2023-08-01 04:10:59+00:00,2542,2023-08-01 04:07:00+00:00,49246663
4163,15784292,מסעף טירת כרמל/הרצל,טירת כרמל,34.962995,32.772031,2023-08-01 04:10:59+00:00,19717,2023-08-01 04:05:00+00:00,49321364
4164,15783954,הנשיא וייצמן/ירושלים,חדרה,34.92632,32.437864,2023-08-01 04:10:59+00:00,635,2023-08-01 04:05:00+00:00,49276281
4165,15785684,יד לבנים/בר יהודה,חיפה,35.010274,32.803454,2023-08-01 04:10:59+00:00,4135,2023-08-01 04:02:00+00:00,49248339
4166,15792668,המלך ג'ורג'/רש''י,תל אביב יפו,34.773361,32.071897,2023-08-01 04:10:59+00:00,2328,2023-08-01 04:00:00+00:00,49281980
4167,15793894,הנשיא / שד' יעל,קרית אונו,34.852473,32.059621,2023-08-01 04:10:59+00:00,976,2023-08-01 04:00:00+00:00,49247758
4168,15808546,בי''ח ברזילי/מיון חדש,אשקלון,34.557472,31.662652,2023-08-01 04:10:59+00:00,1753,2023-08-01 03:52:00+00:00,49282284
4169,15811016,קרליבך/הארבעה,תל אביב יפו,34.782519,32.070533,2023-08-01 04:10:59+00:00,2542,2023-08-01 03:56:00+00:00,49246672
4170,15784256,צומת נחשולים/דור,חוף הכרמל,34.952366,32.606595,2023-08-01 04:10:59+00:00,19734,2023-08-01 02:25:00+00:00,49321495
4171,15793448,מרכז הטקסטיל/המרד,תל אביב יפו,34.763501,32.063189,2023-08-01 04:10:59+00:00,2328,2023-08-01 03:52:00+00:00,49282048
4172,15800753,שדרות מנחם בגין/אנה פרנק,אשקלון,34.585501,31.673517,2023-08-01 04:10:59+00:00,1751,2023-08-01 03:48:00+00:00,49275613
4173,15792445,ת.רק''ל ארלוזורוב/דרך מנחם בגין,תל אביב יפו,34.795214,32.08005,2023-08-01 04:10:59+00:00,2544,2023-08-01 03:48:00+00:00,49263616
4174,15784647,יד לבנים ב,חיפה,35.008957,32.798413,2023-08-01 04:10:59+00:00,11289,2023-08-01 03:46:00+00:00,49289657
4175,15799356,כ''ט בנובמבר/אלי כהן,בת ים,34.75663,32.009318,2023-08-01 04:10:59+00:00,2328,2023-08-01 03:28:00+00:00,49282061
4176,15786209,הגליל/שכונת נמסאווי,נצרת,35.307501,32.704711,2023-08-01 04:10:59+00:00,1324,2023-08-01 03:45:00+00:00,49285245
4177,15804656,כביש 375/כביש 3855,מטה יהודה,35.011658,31.696713,2023-08-01 04:10:59+00:00,10534,2023-08-01 03:45:00+00:00,49256212
4178,15789699,נחל לוז/ הירקון,בית שמש,34.99558,31.708768,2023-08-01 04:10:59+00:00,10533,2023-08-01 03:45:00+00:00,49256178
4179,15794100,העצמאות/הכלנית,אור יהודה,34.866259,32.030103,2023-08-01 04:11:00+00:00,1023,2023-08-01 04:00:00+00:00,49284861
4180,15784092,יד לבנים/דרך הבנים,פרדס חנה כרכור,34.973938,32.475086,2023-08-01 04:11:00+00:00,19716,2023-08-01 04:00:00+00:00,49321350
4181,15795978,3008/3009,נצרת,35.296574,32.690418,2023-08-01 04:11:08+00:00,1323,2023-08-01 03:30:00+00:00,49285231
4182,15799354,אנה פרנק/כ''ט בנובמבר,בת ים,34.754873,32.008954,2023-08-01 04:11:08+00:00,2328,2023-08-01 03:28:00+00:00,49282061
4183,15794848,גינת מבצע דני/ה' באייר,ראש העין,34.975084,32.099021,2023-08-01 04:11:13+00:00,1087,2023-08-01 03:40:00+00:00,49286098
4184,15799609,דרך זבולון המר/אבשלום גיסין,פתח תקווה,34.870843,32.100399,2023-08-01 04:11:13+00:00,11196,2023-08-01 03:25:00+00:00,49289301
4185,15802523,ב.ת.חתירה,רמת הנגב,34.857774,30.927457,2023-08-01 04:11:16+00:00,8198,2023-08-01 03:20:00+00:00,49270863
4186,15799752,מרכז הוד השרון/דרך רמתיים,הוד השרון,34.894754,32.154318,2023-08-01 04:11:18+00:00,19734,2023-08-01 03:20:00+00:00,49321498
4187,15784093,בית ספר אלונים/הבנים,פרדס חנה כרכור,34.975603,32.475707,2023-08-01 04:11:20+00:00,635,2023-08-01 03:55:00+00:00,49276275
4188,15792221,ביה''ח איכילוב/ויצמן,תל אביב יפו,34.788557,32.080094,2023-08-01 04:11:23+00:00,976,2023-08-01 03:30:00+00:00,49248945
4189,15792165,גן רבקה/משמר הירדן,גבעתיים,34.813186,32.062099,2023-08-01 04:11:23+00:00,976,2023-08-01 03:45:00+00:00,49248946
4190,15785365,היכל הספורט/פיקא,חיפה,34.997471,32.787035,2023-08-01 04:11:26+00:00,11289,2023-08-01 03:34:00+00:00,49289656
4191,15791645,שדרות הרי יהודה/יסמין,צור הדסה,35.102857,31.717697,2023-08-01 04:11:31+00:00,10945,2023-08-01 03:50:00+00:00,49288052
4192,15793892,הנשיא/שד. יהודית,קרית אונו,34.850796,32.05925,2023-08-01 04:11:31+00:00,976,2023-08-01 04:00:00+00:00,49247758
4193,15784356,ההגנה/רוטנברג,חיפה,34.962823,32.785647,2023-08-01 04:11:33+00:00,7194,2023-08-01 03:35:00+00:00,49273591
4194,15804694,דמרי סנטר/שלמה וחיה אנגל,כפר סבא,34.890297,32.197798,2023-08-01 04:11:33+00:00,21697,2023-08-01 04:10:00+00:00,49327656
4195,15811357,דרך מנחם בגין/המלאכה,תל אביב יפו,34.784932,32.067185,2023-08-01 04:11:34+00:00,21697,2023-08-01 03:30:00+00:00,49327655
4196,15785830,קניון קסטרא/פלימן,חיפה,34.970601,32.787758,2023-08-01 04:11:34+00:00,11289,2023-08-01 03:22:00+00:00,49289655
4197,15797674,בי''ס סנט ג'וזף,נצרת,35.310518,32.705785,2023-08-01 04:11:35+00:00,1324,2023-08-01 03:45:00+00:00,49285245
4198,15792547,יפת/הבעש''ט,תל אביב יפו,34.750164,32.037971,2023-08-01 04:11:36+00:00,2328,2023-08-01 03:44:00+00:00,49282031
4199,15811125,מסוף אלוף שדה,רמת גן,34.833997,32.054928,2023-08-01 04:11:36+00:00,11196,2023-08-01 03:40:00+00:00,49289299
4200,15794851,ה' באייר/מבצע חירם,ראש העין,34.97138,32.096859,2023-08-01 04:11:36+00:00,1091,2023-08-01 04:00:00+00:00,49286164
4201,15784639,יד לבנים/הלל סילבר,חיפה,35.007096,32.796975,2023-08-01 04:11:38+00:00,11289,2023-08-01 03:46:00+00:00,49289657
4202,15792615,פרופ' קויפמן/שנקר,תל אביב יפו,34.761281,32.062428,2023-08-01 04:11:45+00:00,2328,2023-08-01 03:52:00+00:00,49282048
4203,15811196,ת. מרכזית חדרה,חדרה,34.914144,32.435313,2023-08-01 04:11:48+00:00,19734,2023-08-01 02:45:00+00:00,49321496
4204,15784348,בסיס תובלה,טירת כרמל,34.963392,32.777535,2023-08-01 04:11:50+00:00,19716,2023-08-01 03:20:00+00:00,49321349
4205,15794257,משה דיין/גדולי ישראל,ראשון לציון,34.775576,31.980484,2023-08-01 04:11:50+00:00,1024,2023-08-01 04:00:00+00:00,49284878
4206,15811425,פורטק,נשר,35.034694,32.781105,2023-08-01 04:11:51+00:00,3877,2023-08-01 03:30:00+00:00,49251413
4207,15792259,גשר בר אילן/כביש 4,רמת גן,34.83984,32.067809,2023-08-01 04:11:56+00:00,2542,2023-08-01 03:34:00+00:00,49246651
4208,15792297,דרך ז'בוטינסקי/דב גרונר,בני ברק,34.828052,32.091763,2023-08-01 04:11:56+00:00,2544,2023-08-01 03:58:00+00:00,49262764
4209,15794544,מסעף גן יבנה,גן יבנה,34.672409,31.783772,2023-08-01 04:11:59+00:00,23,2023-08-01 03:40:00+00:00,49251723
4210,15792292,הרכבת/בני ברק,תל אביב יפו,34.781999,32.060522,2023-08-01 04:11:59+00:00,2544,2023-08-01 03:38:00+00:00,49263615
4211,15785707,וינשל/ולנברג,חיפה,34.986316,32.777961,2023-08-01 04:11:59+00:00,4135,2023-08-01 03:38:00+00:00,49248337
4212,15792982,ת.רק''ל ביאליק/דרך ז'בוטינסקי,רמת גן,34.814065,32.087949,2023-08-01 04:11:59+00:00,2542,2023-08-01 03:45:00+00:00,49248198
4213,15792233,בית המשפט/ויצמן,תל אביב יפו,34.788342,32.078598,2023-08-01 04:11:59+00:00,976,2023-08-01 03:30:00+00:00,49248945
4214,15804695,אנגל/ויינברג,כפר סבא,34.892706,32.197652,2023-08-01 04:11:59+00:00,21697,2023-08-01 04:10:00+00:00,49327656
4215,15787849,חלת אלדיר/3002,נצרת,35.297381,32.69019,2023-08-01 04:11:59+00:00,1323,2023-08-01 04:10:00+00:00,49285235
4216,15794336,שד' אהרון קציר/מנדס,רמת גן,34.847254,32.055328,2023-08-01 04:11:59+00:00,2544,2023-08-01 04:10:00+00:00,49263617
4217,15794611,דרך מנחם בגין/המגינים,גן יבנה,34.704038,31.795406,2023-08-01 04:11:59+00:00,23,2023-08-01 04:10:00+00:00,49251732
4218,15799343,אנה פרנק/הרב מיימון,בת ים,34.754302,32.006909,2023-08-01 04:11:59+00:00,2328,2023-08-01 03:28:00+00:00,49282061
4219,15792216,לונדון מיניסטור/שד' שאול המלך,תל אביב יפו,34.782893,32.075664,2023-08-01 04:11:59+00:00,2328,2023-08-01 04:07:00+00:00,49282043
4220,15784265,מסעף כפר גלים,טירת כרמל,34.961821,32.764238,2023-08-01 04:11:59+00:00,19717,2023-08-01 04:05:00+00:00,49321364
4221,15783964,צה''ל/האקליפטוס,חדרה,34.930418,32.439432,2023-08-01 04:11:59+00:00,635,2023-08-01 04:05:00+00:00,49276281
4222,15784095,דרך הנדיב/דרך הבנים,פרדס חנה כרכור,34.976143,32.47641,2023-08-01 04:11:59+00:00,19716,2023-08-01 04:00:00+00:00,49321350
4223,15794016,העצמאות/החצב,אור יהודה,34.864182,32.028839,2023-08-01 04:11:59+00:00,1023,2023-08-01 04:00:00+00:00,49284861
4224,15797607,5070/אל ואדי אל ג'וואני,נצרת,35.292579,32.698274,2023-08-01 04:11:59+00:00,1324,2023-08-01 04:00:00+00:00,49283136
4225,15795519,שדרות ההסתדרות/צומת הקריות,חיפה,35.028864,32.789491,2023-08-01 04:11:59+00:00,11289,2023-08-01 03:58:00+00:00,49289645
4226,15791026,מסעף מבוא ביתר,מטה יהודה,35.102603,31.719594,2023-08-01 04:11:59+00:00,10945,2023-08-01 03:50:00+00:00,49288052
